Word	Year	Frequency
class	2008	1
project	2008	1
one	2008	1
sclerosis	2008	1
strong	2008	1
growth	2008	1
aging	2008	1
stratified	2008	1
pancreatic	2008	1
depression	2008	1
caucasian	2008	1
phenotypic	2008	1
integrated	2008	1
wholegenome	2008	1
etiology	2008	1
procedure	2008	1
ass	2008	1
independent	2008	1
parameter	2008	1
positive	2008	1
cystic	2008	1
parentoforigin	2008	1
egea	2008	1
known	2008	1
sparse	2008	1
characterization	2008	1
sexspecific	2008	1
eqtl	2008	1
childhood	2008	1
three	2008	1
bivariate	2008	1
simple	2008	1
informative	2008	1
knowledge	2008	1
localization	2008	1
hereditary	2008	1
adjusting	2008	1
virus	2008	1
life	2008	1
improves	2008	1
adjusted	2008	1
identity	2008	1
small	2008	1
spectrum	2008	1
glucose	2008	1
south	2008	1
offspring	2008	1
africanamerican	2008	1
problem	2008	1
kidney	2008	1
resistance	2008	1
combination	2008	1
cnv	2008	1
structural	2008	1
correcting	2008	1
order	2008	1
tumor	2008	1
account	2008	1
segment	2008	1
predisposition	2008	1
promoter	2008	1
measured	2008	1
bone	2008	1
datasets	2008	1
left	2008	1
multimarker	2008	1
triglyceride	2008	1
korean	2008	1
nhlbi	2008	1
confounding	2008	1
regional	2008	1
phase	2008	1
dissection	2008	1
fasting	2008	1
putative	2008	1
platform	2008	1
north	2008	1
hepatitis	2008	1
canonical	2008	1
regressionbased	2008	1
highrisk	2008	1
inferring	2008	1
conclusion	2008	1
defect	2008	1
utah	2008	1
uncertainty	2008	1
pathwaybased	2008	1
shrinkage	2008	1
filter	2008	1
incorporation	2008	1
ventricular	2008	1
probands	2008	1
hapmap	2008	1
sibships	2008	1
asian	2008	1
atherosclerosis	2008	1
decomposition	2008	1
parametric	2008	1
automated	2008	1
coverage	2008	1
dense	2008	1
quantifying	2008	1
qtls	2008	1
recurrent	2008	1
involved	2008	1
snpsnp	2008	1
fat	2008	1
brca1	2008	1
brca2	2008	1
agerelated	2008	1
dystrophy	2008	1
coefficient	2008	1
least	2008	1
characteristic	2008	1
estimator	2008	1
multitrait	2008	1
participant	2008	1
partial	2008	1
square	2008	1
fhs	2008	1
interest	2008	1
ocular	2008	1
mismatch	2008	1
prioritize	2008	1
endometriosis	2008	1
leprosy	2008	1
hypertensive	2008	1
taking	2008	1
selecting	2008	1
monte	2008	1
univariate	2008	1
implicates	2008	1
sporadic	2008	1
null	2008	1
collaborative	2008	1
triad	2008	1
aric	2008	1
missingness	2008	1
predisposing	2008	1
lymphoma	2008	1
nonrandom	2008	1
experience	2008	1
genebyenvironment	2008	1
degeneration	2008	1
gain	2008	1
carlo	2008	1
macular	2008	1
asthmarelated	2008	1
quebec	2008	1
explaining	2008	1
racial	2008	1
mantel	2008	1
genotypic	2008	1
heterozygosity	2008	1
singular	2008	1
phasing	2008	1
entropy	2008	1
curve	2008	1
publicly	2008	1
hidden	2008	1
nongenetic	2008	1
andor	2008	1
hypergen	2008	1
meet	2008	1
therapy	2008	1
dysfunction	2008	1
real	2008	1
lower	2008	1
muscular	2008	1
beaver	2008	1
highorder	2008	1
muscle	2008	1
silico	2008	1
era	2008	1
adjust	2008	1
available	2008	1
validity	2008	1
transcription	2008	1
global	2008	1
dam	2008	1
long	2008	1
base	2008	1
puerto	2008	1
psoriasis	2008	1
provide	2008	1
locate	2008	1
complication	2008	1
world	2008	1
glaucoma	2008	1
criterion	2008	1
multistage	2008	1
nigerian	2008	1
bladder	2008	1
affymetrix	2008	1
comparative	2008	1
involvement	2008	1
sensitivity	2008	1
fbat	2008	1
responsible	2008	1
evolutionary	2008	1
endemic	2008	1
longterm	2008	1
optimize	2008	1
pvalue	2008	1
useful	2008	1
skeletal	2008	1
antidepressant	2008	1
freedom	2008	1
ovary	2008	1
haplotypeenvironment	2008	1
fenofibrate	2008	1
conditioning	2008	1
singlemarker	2008	1
roc	2008	1
bonferroni	2008	1
crosspopulation	2008	1
applying	2008	1
apo	2008	1
kindred	2008	1
diastolic	2008	1
discover	2008	1
asymptotic	2008	1
collaboration	2008	1
observational	2008	1
establishing	2008	1
polycystic	2008	1
equivalence	2008	1
performing	2008	1
anova	2008	1
impaired	2008	1
agreement	2008	1
heritabilities	2008	1
homogeneity	2008	1
refining	2008	1
making	2008	1
according	2008	1
look	2008	1
regularization	2008	1
intensity	2008	1
lp	2008	1
replicates	2008	1
required	2008	1
association	2009	78
genomewide	2009	43
interaction	2009	32
variant	2009	28
cancer	2009	22
population	2009	21
linkage	2009	20
family	2009	17
risk	2009	16
effect	2009	15
test	2009	14
snp	2009	14
locus	2009	13
variation	2009	13
trait	2009	12
rare	2009	12
multiple	2009	12
common	2009	12
region	2009	11
genotype	2009	10
gwas	2009	10
detecting	2009	10
genegene	2009	10
number	2009	10
copy	2009	10
comparison	2009	9
regression	2009	9
casecontrol	2009	9
geneenvironment	2009	9
bayesian	2009	9
detection	2009	9
structure	2009	9
gene	2009	8
power	2009	8
breast	2009	8
human	2009	8
analysis	2009	8
marker	2009	8
scan	2009	8
prostate	2009	8
familybased	2009	8
complex	2009	7
polymorphism	2009	7
susceptibility	2009	7
type	2009	7
disease	2009	7
chromosome	2009	7
expression	2009	7
design	2009	7
candidate	2009	7
pathway	2009	7
identification	2009	7
pattern	2009	7
identifies	2009	6
level	2009	6
control	2009	6
metaanalysis	2009	6
modeling	2009	6
information	2009	6
approach	2009	6
epistasis	2009	6
application	2009	5
diabetes	2009	5
prediction	2009	5
statistic	2009	5
familial	2009	5
related	2009	5
evidence	2009	5
dna	2009	5
heart	2009	5
identify	2009	5
two	2009	5
strategy	2009	5
evaluation	2009	5
mutation	2009	5
efficient	2009	5
bias	2009	5
tool	2009	5
inference	2009	5
genotyping	2009	5
schizophrenia	2009	5
visualization	2009	5
model	2009	4
haplotype	2009	4
sequencing	2009	4
mapping	2009	4
sample	2009	4
factor	2009	4
pedigree	2009	4
selection	2009	4
heterogeneity	2009	4
lung	2009	4
genomic	2009	4
imputation	2009	4
longitudinal	2009	4
sequence	2009	4
individual	2009	4
african	2009	4
ancestry	2009	4
set	2009	4
reveals	2009	4
algorithm	2009	4
stratification	2009	4
relationship	2009	4
measure	2009	4
via	2009	4
modelling	2009	4
twostage	2009	4
allelic	2009	4
panel	2009	4
database	2009	4
modification	2009	4
snpsnp	2009	4
phenotype	2009	3
score	2009	3
new	2009	3
disequilibrium	2009	3
statistical	2009	3
large	2009	3
detect	2009	3
causal	2009	3
identifying	2009	3
cohort	2009	3
heritability	2009	3
patient	2009	3
joint	2009	3
presence	2009	3
allele	2009	3
colorectal	2009	3
syndrome	2009	3
environment	2009	3
impact	2009	3
size	2009	3
metabolic	2009	3
among	2009	3
learning	2009	3
mixed	2009	3
segregation	2009	3
incorporating	2009	3
logistic	2009	3
combined	2009	3
environmental	2009	3
treatment	2009	3
receptor	2009	3
conditional	2009	3
evaluating	2009	3
exploring	2009	3
multilocus	2009	3
ascertainment	2009	3
influencing	2009	3
quality	2009	3
fine	2009	3
caseparent	2009	3
correction	2009	3
reference	2009	3
system	2009	3
protein	2009	3
calling	2009	3
issue	2009	3
penetrance	2009	3
wholegenome	2009	3
carrier	2009	3
glucose	2009	3
venous	2009	3
thromboembolism	2009	3
account	2009	3
adjustment	2009	3
following	2009	3
implicated	2009	3
ranking	2009	3
mendelian	2009	2
estimation	2009	2
case	2009	2
disorder	2009	2
network	2009	2
american	2009	2
framework	2009	2
onset	2009	2
smoking	2009	2
estimate	2009	2
function	2009	2
correlation	2009	2
clinical	2009	2
different	2009	2
likelihood	2009	2
simulation	2009	2
outcome	2009	2
shared	2009	2
cell	2009	2
woman	2009	2
integrating	2009	2
single	2009	2
rate	2009	2
generalized	2009	2
high	2009	2
trio	2009	2
improved	2009	2
major	2009	2
extended	2009	2
admixture	2009	2
generation	2009	2
maternal	2009	2
software	2009	2
low	2009	2
melanoma	2009	2
consortium	2009	2
arthritis	2009	2
hla	2009	2
cardiovascular	2009	2
largescale	2009	2
assessing	2009	2
density	2009	2
autism	2009	2
ratio	2009	2
birth	2009	2
predictive	2009	2
weight	2009	2
framingham	2009	2
investigation	2009	2
descent	2009	2
cluster	2009	2
next	2009	2
array	2009	2
relatedness	2009	2
bmi	2009	2
sequential	2009	2
imprinting	2009	2
kernel	2009	2
growth	2009	2
finemapping	2009	2
penalized	2009	2
similarity	2009	2
parkinson	2009	2
investigate	2009	2
parentoforigin	2009	2
prior	2009	2
research	2009	2
characterization	2009	2
distance	2009	2
cholesterol	2009	2
repair	2009	2
ace	2009	2
hdl	2009	2
improves	2009	2
homozygosity	2009	2
mining	2009	2
cnv	2009	2
correcting	2009	2
order	2009	2
extreme	2009	2
lasso	2009	2
measured	2009	2
unrelated	2009	2
microarray	2009	2
severe	2009	2
recessive	2009	2
phase	2009	2
comprehensive	2009	2
fasting	2009	2
tiled	2009	2
filter	2009	2
markov	2009	2
mechanism	2009	2
profiling	2009	2
automated	2009	2
twolocus	2009	2
consideration	2009	2
regulator	2009	2
coefficient	2009	2
natural	2009	2
cnvs	2009	2
mhc	2009	2
3d	2009	2
highdensity	2009	2
hormone	2009	2
postmenopausal	2009	2
vte	2009	2
curve	2009	2
measuring	2009	2
developing	2009	2
africanamericans	2009	2
worldwide	2009	2
australian	2009	2
proteinprotein	2009	2
attributable	2009	2
dust	2009	2
literature	2009	2
gold	2009	2
replicated	2009	2
ageatonset	2009	2
randomization	2009	1
whole	2009	1
age	2009	1
methylation	2009	1
component	2009	1
blood	2009	1
multivariate	2009	1
functional	2009	1
estimating	2009	1
coronary	2009	1
alzheimers	2009	1
missing	2009	1
variance	2009	1
pair	2009	1
asthma	2009	1
survival	2009	1
pressure	2009	1
obesity	2009	1
discovery	2009	1
response	2009	1
use	2009	1
health	2009	1
across	2009	1
relative	2009	1
role	2009	1
qtl	2009	1
sharing	2009	1
frequency	2009	1
architecture	2009	1
time	2009	1
clustering	2009	1
replication	2009	1
integration	2009	1
plasma	2009	1
signal	2009	1
body	2009	1
reduction	2009	1
linked	2009	1
search	2009	1
artery	2009	1
linear	2009	1
mass	2009	1
transmission	2009	1
populationbased	2009	1
history	2009	1
machine	2009	1
sampling	2009	1
rheumatoid	2009	1
distribution	2009	1
french	2009	1
general	2009	1
aggregation	2009	1
screening	2009	1
predicting	2009	1
contribution	2009	1
accounting	2009	1
alzheimer	2009	1
serum	2009	1
within	2009	1
cleft	2009	1
change	2009	1
investigating	2009	1
admixed	2009	1
latent	2009	1
sib	2009	1
correlated	2009	1
value	2009	1
dimensionality	2009	1
ld	2009	1
medicine	2009	1
weighted	2009	1
adult	2009	1
group	2009	1
significance	2009	1
implication	2009	1
biological	2009	1
multifactor	2009	1
modifier	2009	1
nucleotide	2009	1
men	2009	1
insulin	2009	1
integrative	2009	1
alcohol	2009	1
accuracy	2009	1
improve	2009	1
optimal	2009	1
local	2009	1
ethnic	2009	1
acid	2009	1
analyzing	2009	1
class	2009	1
identified	2009	1
project	2009	1
one	2009	1
tissue	2009	1
sex	2009	1
epistatic	2009	1
strong	2009	1
aging	2009	1
chronic	2009	1
targeted	2009	1
covariate	2009	1
electronic	2009	1
oral	2009	1
pancreatic	2009	1
integrated	2009	1
parent	2009	1
accurate	2009	1
inheritance	2009	1
procedure	2009	1
ass	2009	1
independent	2009	1
imputed	2009	1
parameter	2009	1
positive	2009	1
annotation	2009	1
tree	2009	1
determinant	2009	1
known	2009	1
chip	2009	1
deep	2009	1
reveal	2009	1
ibd	2009	1
bayes	2009	1
mating	2009	1
amish	2009	1
false	2009	1
personalized	2009	1
childhood	2009	1
three	2009	1
simple	2009	1
informative	2009	1
knowledge	2009	1
brain	2009	1
localization	2009	1
virus	2009	1
carcinoma	2009	1
life	2009	1
severity	2009	1
prospective	2009	1
highdimensional	2009	1
graphical	2009	1
identity	2009	1
small	2009	1
spectrum	2009	1
south	2009	1
offspring	2009	1
africanamerican	2009	1
problem	2009	1
apoe	2009	1
resource	2009	1
resistance	2009	1
tumor	2009	1
hardyweinberg	2009	1
significant	2009	1
resequencing	2009	1
ascertained	2009	1
inflammatory	2009	1
segment	2009	1
origin	2009	1
context	2009	1
lipoprotein	2009	1
predictor	2009	1
cause	2009	1
bone	2009	1
datasets	2009	1
enzyme	2009	1
followup	2009	1
randomisation	2009	1
left	2009	1
state	2009	1
hispanic	2009	1
pooled	2009	1
stage	2009	1
multimarker	2009	1
permutation	2009	1
improving	2009	1
korean	2009	1
example	2009	1
nhlbi	2009	1
finding	2009	1
founder	2009	1
biomarker	2009	1
trans	2009	1
unified	2009	1
matter	2009	1
putative	2009	1
liability	2009	1
importance	2009	1
vitamin	2009	1
link	2009	1
platform	2009	1
used	2009	1
hepatitis	2009	1
gwa	2009	1
highrisk	2009	1
variability	2009	1
mdr	2009	1
incorporation	2009	1
probands	2009	1
hapmap	2009	1
due	2009	1
trajectory	2009	1
rapid	2009	1
propensity	2009	1
stress	2009	1
computational	2009	1
trial	2009	1
glycemic	2009	1
v	2009	1
experiment	2009	1
area	2009	1
additive	2009	1
cardiac	2009	1
interval	2009	1
isolate	2009	1
osteoporosis	2009	1
cdkn2a	2009	1
caseonly	2009	1
deletion	2009	1
least	2009	1
bioinformatics	2009	1
emerge	2009	1
confirmation	2009	1
participant	2009	1
cryptic	2009	1
lesson	2009	1
myocardial	2009	1
square	2009	1
finland	2009	1
likelihoodbased	2009	1
earlyonset	2009	1
revisited	2009	1
correct	2009	1
prenatal	2009	1
averaging	2009	1
decision	2009	1
kinship	2009	1
mediated	2009	1
allergic	2009	1
ocular	2009	1
analyze	2009	1
process	2009	1
location	2009	1
prioritizing	2009	1
prioritize	2009	1
ability	2009	1
infarction	2009	1
taking	2009	1
practical	2009	1
estimated	2009	1
induced	2009	1
unphased	2009	1
monte	2009	1
implicates	2009	1
sporadic	2009	1
collaborative	2009	1
triad	2009	1
composition	2009	1
disentangling	2009	1
pairwise	2009	1
possible	2009	1
genebyenvironment	2009	1
transcriptomic	2009	1
gain	2009	1
carlo	2009	1
consequence	2009	1
quebec	2009	1
crohn	2009	1
simultaneous	2009	1
matching	2009	1
mantel	2009	1
exploiting	2009	1
national	2009	1
explained	2009	1
entropy	2009	1
curse	2009	1
nongenetic	2009	1
artificial	2009	1
hypergen	2009	1
meet	2009	1
best	2009	1
predicted	2009	1
therapy	2009	1
inferred	2009	1
sleep	2009	1
established	2009	1
mod	2009	1
highorder	2009	1
higher	2009	1
hotspot	2009	1
revealed	2009	1
era	2009	1
unbiased	2009	1
weighting	2009	1
brazilian	2009	1
course	2009	1
malaria	2009	1
studying	2009	1
mc1r	2009	1
tuberculosis	2009	1
newborn	2009	1
validity	2009	1
visualizing	2009	1
bootstrap	2009	1
assumption	2009	1
mineral	2009	1
learned	2009	1
brca12	2009	1
chain	2009	1
relevant	2009	1
interpreting	2009	1
tightly	2009	1
standard	2009	1
africa	2009	1
placenta	2009	1
causing	2009	1
psoriasis	2009	1
treebased	2009	1
winner	2009	1
guide	2009	1
multiplicative	2009	1
oxidative	2009	1
successful	2009	1
consistent	2009	1
complexity	2009	1
channel	2009	1
plot	2009	1
west	2009	1
inclusion	2009	1
incidence	2009	1
affymetrix	2009	1
inbreeding	2009	1
resolution	2009	1
ally	2009	1
short	2009	1
find	2009	1
analytical	2009	1
jackson	2009	1
responsible	2009	1
arbitrary	2009	1
second	2009	1
encoding	2009	1
pharmacogenomic	2009	1
untyped	2009	1
newfoundland	2009	1
taiwan	2009	1
minimum	2009	1
traditional	2009	1
discriminant	2009	1
apnea	2009	1
dietary	2009	1
arterial	2009	1
determine	2009	1
antidepressant	2009	1
msh2	2009	1
nat2	2009	1
skin	2009	1
atopic	2009	1
defined	2009	1
coagulation	2009	1
realistic	2009	1
finnish	2009	1
reduces	2009	1
allow	2009	1
hazard	2009	1
concordance	2009	1
singlemarker	2009	1
drdq	2009	1
evolution	2009	1
hba1c	2009	1
roc	2009	1
bp	2009	1
bonferroni	2009	1
necessary	2009	1
endophenotype	2009	1
pakistani	2009	1
story	2009	1
dermatitis	2009	1
modify	2009	1
t2d	2009	1
biologically	2009	1
unique	2009	1
biallelic	2009	1
outlier	2009	1
opensource	2009	1
individualized	2009	1
aggressiveness	2009	1
homozygote	2009	1
indication	2009	1
mathematical	2009	1
point	2009	1
examine	2009	1
searching	2009	1
lipc	2009	1
le	2009	1
lowdensity	2009	1
heterozygote	2009	1
prognostic	2009	1
gamete	2009	1
genomesimla	2009	1
scenario	2009	1
perspective	2009	1
expert	2009	1
radiation	2009	1
amino	2009	1
amd	2009	1
acetylcholine	2009	1
look	2009	1
intensity	2009	1
genedisease	2009	1
association	2010	96
genomewide	2010	41
interaction	2010	34
variant	2010	23
family	2010	22
locus	2010	22
trait	2010	21
test	2010	20
cancer	2010	19
rare	2010	17
effect	2010	16
gwas	2010	16
population	2010	15
risk	2010	14
sample	2010	14
snp	2010	13
power	2010	11
regression	2010	11
variation	2010	11
metaanalysis	2010	11
genegene	2010	11
haplotype	2010	10
bayesian	2010	10
model	2010	9
susceptibility	2010	9
geneenvironment	2010	9
disease	2010	9
chromosome	2010	9
heart	2010	9
linkage	2010	8
gene	2010	8
complex	2010	8
comparison	2010	8
sequencing	2010	8
type	2010	8
genomic	2010	8
size	2010	8
genotype	2010	7
application	2010	7
prediction	2010	7
detecting	2010	7
prostate	2010	7
identify	2010	7
number	2010	7
phenotype	2010	6
multiple	2010	6
polymorphism	2010	6
casecontrol	2010	6
diabetes	2010	6
human	2010	6
heterogeneity	2010	6
estimation	2010	6
control	2010	6
dna	2010	6
new	2010	6
african	2010	6
structure	2010	6
copy	2010	6
mapping	2010	5
level	2010	5
lung	2010	5
expression	2010	5
candidate	2010	5
detect	2010	5
common	2010	5
blood	2010	5
american	2010	5
allele	2010	5
reveals	2010	5
variable	2010	5
measure	2010	5
infection	2010	5
resequencing	2010	5
identifies	2010	4
detection	2010	4
imputation	2010	4
age	2010	4
sequence	2010	4
disorder	2010	4
individual	2010	4
presence	2010	4
evaluation	2010	4
syndrome	2010	4
efficient	2010	4
random	2010	4
epistasis	2010	4
survival	2010	4
powerful	2010	4
development	2010	4
reduction	2010	4
consortium	2010	4
multilocus	2010	4
breast	2010	3
selection	2010	3
familial	2010	3
whole	2010	3
region	2010	3
statistical	2010	3
large	2010	3
identifying	2010	3
case	2010	3
methylation	2010	3
patient	2010	3
joint	2010	3
two	2010	3
strategy	2010	3
familybased	2010	3
framework	2010	3
colorectal	2010	3
function	2010	3
algorithm	2010	3
different	2010	3
pressure	2010	3
influence	2010	3
single	2010	3
replication	2010	3
generation	2010	3
melanoma	2010	3
combining	2010	3
exploring	2010	3
autism	2010	3
latent	2010	3
influencing	2010	3
framingham	2010	3
dimensionality	2010	3
fine	2010	3
multifactor	2010	3
improve	2010	3
issue	2010	3
aging	2010	3
targeted	2010	3
subset	2010	3
imputed	2010	3
spectrum	2010	3
cnv	2010	3
segment	2010	3
modelbased	2010	3
hepatitis	2010	3
tiled	2010	3
hiv1	2010	3
score	2010	2
factor	2010	2
pedigree	2010	2
polygenic	2010	2
analysis	2010	2
marker	2010	2
design	2010	2
related	2010	2
disequilibrium	2010	2
modeling	2010	2
causal	2010	2
identification	2010	2
component	2010	2
information	2010	2
approach	2010	2
ancestry	2010	2
multivariate	2010	2
functional	2010	2
estimate	2010	2
error	2010	2
coronary	2010	2
environment	2010	2
correlation	2010	2
bias	2010	2
among	2010	2
discovery	2010	2
via	2010	2
robust	2010	2
tool	2010	2
simulation	2010	2
exposure	2010	2
forest	2010	2
outcome	2010	2
shared	2010	2
health	2010	2
incorporating	2010	2
cell	2010	2
woman	2010	2
logistic	2010	2
generalized	2010	2
fast	2010	2
major	2010	2
extended	2010	2
body	2010	2
search	2010	2
binary	2010	2
admixture	2010	2
epidemiology	2010	2
maternal	2010	2
software	2010	2
hla	2010	2
predicting	2010	2
performance	2010	2
accounting	2010	2
ratio	2010	2
investigating	2010	2
admixed	2010	2
alternative	2010	2
value	2010	2
quality	2010	2
ld	2010	2
implication	2010	2
biological	2010	2
tdt	2010	2
nucleotide	2010	2
men	2010	2
twostage	2010	2
profile	2010	2
european	2010	2
next	2010	2
hypertension	2010	2
integrative	2010	2
subject	2010	2
applied	2010	2
mitochondrial	2010	2
optimal	2010	2
bmi	2010	2
class	2010	2
sclerosis	2010	2
chronic	2010	2
measurement	2010	2
empirical	2010	2
penalized	2010	2
similarity	2010	2
healthy	2010	2
status	2010	2
annotation	2010	2
primary	2010	2
mortality	2010	2
signature	2010	2
adjusting	2010	2
longevity	2010	2
equation	2010	2
small	2010	2
ascertained	2010	2
burden	2010	2
lasso	2010	2
congenital	2010	2
multimarker	2010	2
permutation	2010	2
confounding	2010	2
flexible	2010	2
highrisk	2010	2
conclusion	2010	2
pathwaybased	2010	2
thickness	2010	2
rnaseq	2010	2
multiphenotype	2010	2
carotid	2010	2
involved	2010	2
controlling	2010	2
experiment	2010	2
parallel	2010	2
current	2010	2
deletion	2010	2
overlapping	2010	2
univariate	2010	2
qc	2010	2
massively	2010	2
dependence	2010	2
matching	2010	2
higher	2010	2
revealed	2010	2
de	2010	2
intimamedia	2010	2
jackson	2010	2
protocol	2010	2
withinfamily	2010	2
person	2010	2
mendelian	2010	1
randomization	2010	1
statistic	2010	1
scan	2010	1
evidence	2010	1
pathway	2010	1
cohort	2010	1
network	2010	1
affected	2010	1
