Year	Page	Abstract
2008	10	Epistatic Interactions between ADIPOQ and LIPC Influence Insulin Sensitivity Response to Fenofibrate Therapy
2008	10	Pleiotropic and sex-specific effect of IL9 SNPs on two asthma phenotypes using a combination of univariate FBAT statistics applied to principal components
2008	10	Stochastic Model for Joint Analysis of Genetic and Non- Genetic Data from Longitudinal Studies of Aging, Health and Longevity
2008	11	Impact of HLA-DPB1 mismatches on Hematopoietic Stem Cell Transplantation (HSCT)
2008	11	A framework to discover complex pathways from observational data
2008	11	Using Partial Least Squares regression for genetic association studies
2008	11	When LHisA meets Nathan: improved marker selection and power in genomewide haplotype-sharing analysis
2008	12	Conditioning on Hardy-Weinberg equilibrium in order to optimize genome wide association studies
2008	12	Localization of a Dominant Genetic Susceptibility Factor in Familial Malignant Mesothelioma
2008	12	Bayesian Inference of Multilocus Models in Genome- wide Association Studies
2008	13	Detecting Identity By Descent for Complex Gene Mapping
2008	13	Sampling ancestries at a hidden disease locus condi- tional on data from surrounding genetic markers
2008	13	Pleiotropic Effects in Thrombotic-Related Traits Using Bivariate Variance Components Models
2008	13	Shared Genomic Segment Analysis in Prostate Cancer and Melanoma
2008	14	Identification of SNPs Explaining a Quantitative Trait Results Linkage Signal
2008	14	Score test for age at onset linkage analysis of selected nuclear families
2008	14	Handling Linkage Disequilibrium in Linkage Analysis with Dense Single Nucleotide Polymorphisms
2008	15	Combined Genome-wide Linkage and Association Analysis of extended Utah prostate cancer pedigrees identifies significance at 8q12
2008	15	Case-Control Association Testing in the presence of Unknown Relationships
2008	15	Modeling Multistage Sampling of Family Data with Missing Information
2008	15	Case-control and family-based association studies on multiple candidate genes of hypertension and its endophenotypes, elevated triglyceride
2008	16	A Fast-search Algorithm to Identify Communities of Interacting SNPs in GWAS Studies
2008	16	The Fundamentals of Allele Flipping in Association Studies
2008	16	Hierarchical stochastic search with prior information
2008	17	Communicating Results from International Collabora- tions in the Information Age: Introducing the Genomic Applications for Humanity ( ) Website
2008	17	Meta Genetic Association of Colorectal Cancer and SNPs at 8q24, 9p24, and SMAD7
2008	17	Genetic contributions to Longevity
2008	18	A Family-based Association Test for Quantitative Traits to Detect Gene-Gene Interactions
2008	18	Association of Variations in Inflammation-Related Genes with Susceptibility to Major Depression and Antidepressant Effect of Desipramine and Fluoxetine
2008	18	Can Novel Apo A-I Polymorphisms be responsible for Low HDL in South Asian Immigrants?
2008	19	SNP Linkage Scan of Glaucoma Related Traits in the Genome-wide Case Control Association Study for Beaver Dam Eye Study Familial Melanoma identifies 2 significant associations
2008	19	As genetic epidemiology looks beyond mapping single disease susceptibility loci, interest in detecting epistatic interactions between genes has grown. The dimensionality and comparisons required to search the epistatic space and the inference for a significant result pose challenges for testing epistatic disease models
2008	19	Association of promoter LIPC variants with fat distribu- tion and HDL level: The NHLBI Family Heart Study (FHS)
2008	20	A Two-level Modeling Strategy to Investigate Bias and Heterogeneity in Association Studies of Candidate Gene Pathways
2008	20	Genotype-Environment Interaction Influencing Blood Pressure: The Strong Heart Family Study
2008	21	Results A Copy Number-Based Robust Method for SNP Geno- type Calling
2008	21	Heritability of alcohol and nicotine dependence in Mongolian adults
2008	21	s and materials
2008	21	Consistency replicating locus linked to plasma Factor XII activity on 5q33 and identification of novel locus on 8q24
2008	22	A generalized sequential Sˇ ida´k procedure for multiple hypothesis testing
2008	22	A Quantile-based Test Of Allelic Association For Analyzing Population-based Quantitative Trait Data
2008	22	Predicting a binary outcome using SNPs: a case study on prediction of longevity
2008	22	Establishing Equivalence with Hardy Weinberg Equilibrium
2008	23	Increased risk of monoclonal gammopathy of undeter- mined significance (MGUS) and lymphoid tumors among first-degree relatives of MGUS cases
2008	23	The effects of linkage disequilibrium in large scale SNP datasets for MDR
2008	23	Family-based association testing of colorectal cancer risk in the 8q24 and 9p24 candidate regions
2008	24	Search for a modifier locus of the skeletal muscle involvement in the Emery-Dreifuss muscular dystrophy
2008	24	Genetic Association of genes in the IGF signaling pathway and Metabolic Biomarkers
2008	24	Accounting for heterogeneity in genome-wide homo- zygosity mapping
2008	24	Attributing Hardy-Weinberg Disequilibrium (HWD) to population stratification and genetic association in case- control studies
2008	25	Robust Multifactor Dimensionality Reduction Method for Detecting Gene-Gene Interaction in Bladder Cancer
2008	25	Combining two genome wide association scans for seven smoking related phenotypes replicates published asso- ciations in the CHRNA3/5 region
2008	25	Expectation-Maximization Algorithm Based Test Of Informative Missingness (Em-Tim) In Genetic Studies Using Case-Parent Triads
2008	26	Generalized Linear Modeling with Regularization for Detecting Common Disease Rare Haplotype Association
2008	26	A note on the asymptotic null distribution of likelihood ratio tests for genetic linkage in multivariate variance components models
2008	26	Feature Selection in the right pathway - A gene interaction study
2008	27	Potential interactions among NOS genes in Parkinson disease
2008	27	An Integrated Autism Gene Knowledge Base
2008	27	A new approach to detect gene-environment interaction using haplotype sharing
2008	27	Estimation of the heritability and the contribution of known genetic factors from twin data applied to Rheumatoid Arthritis
2008	28	A General Framework for Studying Haplotype Effects and Haplotype-Environment Interactions, With Applica- Results tions to Untyped SNPs
2008	28	Evaluation of CNV calling algorithms in identifying T-ALL related cancer genes
2008	28	Modeling the RET gene in Hirschsprung disease
2008	29	A wavelet based method in association
2008	29	Allelic based Gene-Gene Interaction in Case-Control Study
2008	29	Enhanced Detection of Genetic Association of Left Ventricular Diastolic Dysfunction by Analyzing Novel Latent Phenotypes
2008	30	An Efficient Multilocus Monte Carlo Approach for Gene-Centric Genome-wide Association Studies Design Guolian Kang
2008	30	Genetic effects of physical activity (PA) on different intensity in Korean twin family study
2008	30	Parsing of Bipolar Disorder: a Latent Class Approach
2008	31	Linkage analysis of gene expressions related to insulin resistance
2008	31	Linkage analysis of gene expressions related to bone density Methods
2008	31	Detecting and Estimating Genetic Association in Extended Pedigrees with a Regression-based Method
2008	31	Genetic heterogeneity and the power of population- and intra-familial based tests of association for quantitative traits
2008	32	Detection of Complex Genetic Patterns Using MDR
2008	32	Genome-wide association of serum cystatin C and creatinine in type I diabetics
2008	32	Random Coefficients Models, Factor Analysis, and Linear Mixed Model association tests
2008	33	Application of Bayesian Classification with Singular Value Decomposition Method to Polycystic Ovary Syndrome
2008	33	Linkage as a p n problem - Shrinkage strategies
2008	33	Evidence for a dominant major gene predisposing to Hepatitis C Virus (HCV) infection in an endemic population
2008	34	Genetic Analysis of Hereditary Endometriosis Families in Puerto Rico
2008	34	Discovery of rare variants via sequencing: implications for association studies
2008	34	Familial aggregation of measures of kidney function
2008	34	A Multiple Testing Adjustment for Correlated Multi- Degree of Freedom Tests
2008	35	Detecting SNP-SNP interactions in trios with affected probands
2008	35	Common Genetic Variants in Candidate Genes and Risk of Familial Lymphoma (LP)
2008	35	Family-based association method for expanded pedigree with half-sib data
2008	36	Using Observed Population Structure to Investigate Potential Confounding
2008	36	C2 and CFB Genes in Severity of Age-related Macular Degeneration
2008	36	Comparison of classification methods for detecting associations between SNPs and chick mortality
2008	36	A combinatorial approach to detecting gene-gene and gene-environment interactions in family studies
2008	37	Performance comparison of variance components and Bayesian MCMC approaches to linkage analysis
2008	37	Detecting Epistasis among Candidate Genes using Quantitative Traits and Family Trios
2008	37	Development of Predictive model with Logic Regression in R
2008	38	Gene-gene and gene-time effects in cohorts: Simulation study of a nonparametric longitudinal approach and results on real data
2008	38	European Collaborative Study of Early-Onset Bipolar Disorder: Evidence for genetic heterogeneity according to age at onset in 2q14
