Word	Year	Frequency	Overall Rank
building	2006	1	920
cad	2006	1	1562
canonical	2006	1	652
carcinoma	2006	1	481
carlo	2006	1	920
caseonly	2006	1	808
censored	2006	1	566
ceph	2006	1	1274
chain	2006	1	1072
chd	2006	1	1274
class	2006	1	369
classification	2006	1	369
clustering	2006	1	206
combination	2006	1	523
complete	2006	1	1274
comprehensive	2006	1	608
computation	2006	1	920
concentration	2006	1	719
concordance	2006	1	1562
conditional	2006	1	256
confidence	2006	1	1072
consequence	2006	1	920
constructing	2006	1	1562
construction	2006	1	719
controlling	2006	1	719
covariate	2006	1	392
dam	2006	1	1072
database	2006	1	481
datasets	2006	1	566
degeneration	2006	1	920
depression	2006	1	418
determinant	2006	1	446
determination	2006	1	1274
dietary	2006	1	1274
difference	2006	1	256
different	2006	1	159
dimension	2006	1	920
disease	2006	1	48
disentangling	2006	1	920
disorder	2006	1	96
dna	2006	1	71
drdq	2006	1	1562
drug	2006	1	392
due	2006	1	719
efficiency	2006	1	481
ensemble	2006	1	719
epidemiological	2006	1	808
epidemiology	2006	1	231
equation	2006	1	481
estimated	2006	1	920
etiology	2006	1	418
evaluating	2006	1	267
evolution	2006	1	1562
explaining	2006	1	920
exploration	2006	1	920
expression	2006	1	59
extreme	2006	1	523
eye	2006	1	446
false	2006	1	481
fchl	2006	1	1274
feature	2006	1	523
field	2006	1	1072
filter	2006	1	719
find	2006	1	1274
fine	2006	1	314
finemapping	2006	1	392
first	2006	1	652
followup	2006	1	566
forest	2006	1	177
framingham	2006	1	300
french	2006	1	256
function	2006	1	131
functional	2006	1	126
gee	2006	1	1562
genomic	2006	1	73
german	2006	1	920
germline	2006	1	300
gibbs	2006	1	808
glioma	2006	1	1274
graph	2006	1	1274
gwa	2006	1	652
haplotypebased	2006	1	1072
hapmap	2006	1	719
hardyweinberg	2006	1	523
health	2006	1	183
healthy	2006	1	418
hierarchical	2006	1	206
high	2006	1	199
homozygote	2006	1	1562
hyperlipidemia	2006	1	1274
ibd	2006	1	446
identifies	2006	1	50
identity	2006	1	523
idiopathic	2006	1	719
ii	2006	1	920
important	2006	1	1274
improve	2006	1	345
incorporating	2006	1	183
increased	2006	1	566
indian	2006	1	608
infarction	2006	1	920
inflammation	2006	1	808
integrated	2006	1	418
integration	2006	1	213
interacts	2006	1	1274
interval	2006	1	808
investigating	2006	1	277
involvement	2006	1	1274
joint	2006	1	105
ldl	2006	1	1274
left	2006	1	566
length	2006	1	808
linear	2006	1	224
linked	2006	1	218
lipase	2006	1	920
lipid	2006	1	369
liver	2006	1	481
localization	2006	1	481
localized	2006	1	1562
longevity	2006	1	481
loss	2006	1	719
louisiana	2006	1	1072
macular	2006	1	920
mammographic	2006	1	1274
many	2006	1	1072
marginal	2006	1	920
markov	2006	1	719
massively	2006	1	920
matching	2006	1	920
mating	2006	1	481
mcmc	2006	1	719
measure	2006	1	165
measured	2006	1	566
medicine	2006	1	300
melanoma	2006	1	242
metabolism	2006	1	523
metabolizing	2006	1	1274
mexicanamerican	2006	1	1274
mineral	2006	1	1072
mismatch	2006	1	920
missingness	2006	1	920
mitochondrial	2006	1	345
mixed	2006	1	171
monte	2006	1	920
montecarlo	2006	1	1562
multiallelic	2006	1	1274
multidimensional	2006	1	920
multifactorial	2006	1	652
mutual	2006	1	1562
myocardial	2006	1	808
network	2006	1	99
neural	2006	1	920
nimh	2006	1	1562
nonaggressive	2006	1	1562
nonparametric	2006	1	300
nsaid	2006	1	1562
ocular	2006	1	920
odds	2006	1	1072
older	2006	1	1274
optimal	2006	1	345
origin	2006	1	566
outcome	2006	1	177
ovarian	2006	1	392
pairwise	2006	1	920
partially	2006	1	1274
patient	2006	1	102
penetrance	2006	1	418
people	2006	1	1562
perform	2006	1	1072
personalized	2006	1	481
phase	2006	1	608
pleiotropic	2006	1	300
pleiotropy	2006	1	287
plot	2006	1	1274
pooled	2006	1	608
potential	2006	1	314
ppl	2006	1	1562
practical	2006	1	920
principal	2006	1	345
prior	2006	1	446
profile	2006	1	326
promoter	2006	1	566
proportion	2006	1	652
prospective	2006	1	523
provides	2006	1	608
pulse	2006	1	1562
pvalue	2006	1	1274
quasilikelihood	2006	1	1562
rate	2006	1	195
receptor	2006	1	256
reduce	2006	1	808
regressionbased	2006	1	652
regulation	2006	1	719
regulatory	2006	1	608
relevant	2006	1	1072
reproducibility	2006	1	1562
responsible	2006	1	1274
retrospective	2006	1	608
role	2006	1	189
san	2006	1	920
scale	2006	1	231
schizophrenia	2006	1	231
screening	2006	1	256
search	2006	1	224
secondary	2006	1	446
select	2006	1	920
semiparametric	2006	1	566
short	2006	1	1274
sibling	2006	1	300
sibpair	2006	1	300
sibpairs	2006	1	1072
silico	2006	1	1072
simple	2006	1	481
simulation	2006	1	171
single	2006	1	195
size	2006	1	145
smoke	2006	1	566
smoking	2006	1	126
snpsnp	2006	1	808
sparse	2006	1	446
specific	2006	1	256
status	2006	1	446
stratified	2006	1	392
strong	2006	1	369
structural	2006	1	523
structured	2006	1	566
subgroup	2006	1	652
t2d	2006	1	1562
tag	2006	1	1562
taking	2006	1	920
tdt	2006	1	326
technique	2006	1	808
telomere	2006	1	920
three	2006	1	481
trajectory	2006	1	719
transcription	2006	1	1072
tree	2006	1	446
twin	2006	1	392
typed	2006	1	1274
uk	2006	1	177
uncertainty	2006	1	719
underlying	2006	1	300
unknown	2006	1	808
validation	2006	1	719
value	2006	1	300
variability	2006	1	719
variable	2006	1	137
variance	2006	1	151
ventricular	2006	1	719
visualizing	2006	1	1072
vitamin	2006	1	652
way	2006	1	808
wholegenome	2006	1	418
association	2007	55	1
linkage	2007	29	3
genomewide	2007	26	7
snp	2007	17	16
trait	2007	14	6
family	2007	13	9
risk	2007	13	2
multiple	2007	12	19
error	2007	10	134
haplotype	2007	10	25
type	2007	10	33
effect	2007	9	8
gene	2007	9	14
interaction	2007	9	5
locus	2007	9	13
polymorphism	2007	9	28
selection	2007	9	49
pedigree	2007	8	36
test	2007	8	11
application	2007	7	24
cancer	2007	7	4
factor	2007	7	35
population	2007	7	10
sample	2007	7	34
analysis	2007	6	45
casecontrol	2007	6	36
comparison	2007	6	21
disequilibrium	2007	6	77
estimation	2007	6	64
evidence	2007	6	66
genotype	2007	6	22
marker	2007	6	54
region	2007	6	73
score	2007	6	20
complex	2007	5	17
detecting	2007	5	54
estimating	2007	5	134
geneenvironment	2007	5	40
mapping	2007	5	29
new	2007	5	75
pathway	2007	5	85
phenotype	2007	5	18
presence	2007	5	114
susceptibility	2007	5	32
variant	2007	5	12
bayesian	2007	4	47
candidate	2007	4	69
common	2007	4	83
control	2007	4	66
design	2007	4	59
detection	2007	4	59
diabetes	2007	4	42
extended	2007	4	213
genotyping	2007	4	206
heterogeneity	2007	4	54
local	2007	4	369
model	2007	4	22
power	2007	4	25
reduction	2007	4	218
regression	2007	4	31
scan	2007	4	59
sibling	2007	4	300
simple	2007	4	481
size	2007	4	145
twostage	2007	4	326
african	2007	3	99
age	2007	3	88
bias	2007	3	142
clustering	2007	3	206
covariates	2007	3	256
density	2007	3	267
dimensionality	2007	3	300
disease	2007	3	48
familybased	2007	3	114
genomic	2007	3	73
heart	2007	3	71
high	2007	3	199
human	2007	3	45
identifying	2007	3	88
individual	2007	3	96
infection	2007	3	224
inference	2007	3	171
information	2007	3	108
large	2007	3	81
level	2007	3	52
logistic	2007	3	189
mass	2007	3	224
metabolic	2007	3	151
modifier	2007	3	326
multifactor	2007	3	326
number	2007	3	103
optimal	2007	3	345
patient	2007	3	102
replication	2007	3	213
sclerosis	2007	3	369
search	2007	3	224
significance	2007	3	314
south	2007	3	523
statistic	2007	3	59
tool	2007	3	171
whole	2007	3	69
adjusted	2007	2	523
allele	2007	2	119
allergic	2007	2	920
american	2007	2	111
apoe	2007	2	523
arthritis	2007	2	242
ascertainment	2007	2	287
asian	2007	2	719
asthma	2007	2	151
atopy	2007	2	719
binary	2007	2	224
blood	2007	2	105
breast	2007	2	38
cardiac	2007	2	808
cardiovascular	2007	2	256
caused	2007	2	1274
cdkn2a	2007	2	808
colon	2007	2	523
combined	2007	2	189
comparing	2007	2	418
confounding	2007	2	608
contribution	2007	2	267
correct	2007	2	920
cystic	2007	2	446
dense	2007	2	719
detect	2007	2	81
diabetic	2007	2	719
different	2007	2	159
dna	2007	2	71
epidemiology	2007	2	231
epistasis	2007	2	151
extreme	2007	2	523
false	2007	2	481
fast	2007	2	206
fibrosis	2007	2	287
first	2007	2	652
french	2007	2	256
genegene	2007	2	88
graphical	2007	2	523
haplotypebased	2007	2	1072
hepatic	2007	2	920
highdensity	2007	2	920
hiv	2007	2	1274
host	2007	2	1072
identification	2007	2	93
impact	2007	2	142
implementation	2007	2	808
improvement	2007	2	808
india	2007	2	1562
informative	2007	2	481
integrated	2007	2	418
integrating	2007	2	189
investigation	2007	2	300
learning	2007	2	159
likelihood	2007	2	165
machine	2007	2	242
mc1r	2007	2	1072
melanoma	2007	2	242
mendelian	2007	2	40
metaanalysis	2007	2	75
missing	2007	2	151
modeling	2007	2	79
modelling	2007	2	277
multilocus	2007	2	277
multivariate	2007	2	123
mutual	2007	2	1562
nonparametric	2007	2	300
nucleotide	2007	2	326
obesity	2007	2	165
ordered	2007	2	808
parameter	2007	2	446
pattern	2007	2	206
potential	2007	2	314
powerful	2007	2	177
predictor	2007	2	566
progression	2007	2	652
prostate	2007	2	69
pvalues	2007	2	608
rare	2007	2	15
rate	2007	2	195
recombination	2007	2	566
related	2007	2	64
relative	2007	2	189
repair	2007	2	481
rheumatoid	2007	2	242
segment	2007	2	523
set	2007	2	128
sharing	2007	2	199
simulation	2007	2	171
single	2007	2	195
specific	2007	2	256
statistical	2007	2	77
strategy	2007	2	111
strong	2007	2	369
structure	2007	2	103
threshold	2007	2	652
training	2007	2	920
two	2007	2	108
uk	2007	2	177
value	2007	2	300
variable	2007	2	137
variation	2007	2	40
ability	2007	1	920
account	2007	1	523
accurate	2007	1	418
addressing	2007	1	920
admixture	2007	1	231
affected	2007	1	114
alcohol	2007	1	345
alcoholism	2007	1	1072
allelesharing	2007	1	1072
allelic	2007	1	326
alternative	2007	1	287
alzheimer	2007	1	267
ancestry	2007	1	111
anova	2007	1	1562
apo	2007	1	1562
approach	2007	1	108
architecture	2007	1	199
array	2007	1	345
artery	2007	1	224
ascertained	2007	1	523
assay	2007	1	1274
assessing	2007	1	267
assessment	2007	1	481
asthmarelated	2007	1	920
atopic	2007	1	1562
autoimmune	2007	1	1072
basis	2007	1	920
beyond	2007	1	808
biological	2007	1	314
bipolar	2007	1	392
bivariate	2007	1	481
body	2007	1	218
bone	2007	1	566
caseparent	2007	1	314
caucasian	2007	1	418
causative	2007	1	1562
cell	2007	1	189
cf	2007	1	1562
chip	2007	1	446
choosing	2007	1	1274
chromosomal	2007	1	608
chronic	2007	1	392
class	2007	1	369
classification	2007	1	369
clinical	2007	1	145
cluster	2007	1	326
colorectal	2007	1	126
combining	2007	1	242
complexity	2007	1	1274
composite	2007	1	920
congenital	2007	1	566
consanguineous	2007	1	1562
continuous	2007	1	566
copy	2007	1	119
coronary	2007	1	137
correcting	2007	1	523
correction	2007	1	314
correlated	2007	1	300
correlation	2007	1	142
course	2007	1	1072
crohn	2007	1	920
cytokine	2007	1	1072
database	2007	1	481
decomposition	2007	1	719
deep	2007	1	446
defect	2007	1	652
deletion	2007	1	808
dependence	2007	1	920
derived	2007	1	446
dermatitis	2007	1	1562
descent	2007	1	314
determinant	2007	1	446
development	2007	1	183
differential	2007	1	345
direct	2007	1	652
discovery	2007	1	165
discrete	2007	1	1274
disorder	2007	1	96
distribution	2007	1	242
disturbance	2007	1	1562
dust	2007	1	1562
dystrophy	2007	1	808
earlyonset	2007	1	808
effective	2007	1	808
efficient	2007	1	134
enrichment	2007	1	608
entropy	2007	1	1072
environmental	2007	1	206
establishing	2007	1	1562
estimate	2007	1	128
etiology	2007	1	418
evaluation	2007	1	114
example	2007	1	608
experience	2007	1	920
explore	2007	1	1274
expression	2007	1	59
familial	2007	1	59
flexible	2007	1	608
forest	2007	1	177
frequency	2007	1	199
function	2007	1	131
gamma	2007	1	1562
gender	2007	1	1072
generalization	2007	1	1562
genomesimla	2007	1	1562
get	2007	1	1562
gold	2007	1	1562
gwa	2007	1	652
gwas	2007	1	30
hapmap	2007	1	719
hdl	2007	1	481
hdlcholesterol	2007	1	1562
heritabilities	2007	1	1562
heritability	2007	1	99
heritable	2007	1	1274
heterozygosity	2007	1	1072
hierarchical	2007	1	206
higher	2007	1	1072
history	2007	1	242
hla	2007	1	256
homogeneity	2007	1	1562
homozygous	2007	1	1562
hypothesis	2007	1	608
identified	2007	1	369
identifies	2007	1	50
identify	2007	1	81
illness	2007	1	1562
imprinting	2007	1	369
improved	2007	1	213
increase	2007	1	481
index	2007	1	195
indian	2007	1	608
indirect	2007	1	920
inferred	2007	1	1072
influence	2007	1	159
influencing	2007	1	300
insulin	2007	1	345
integrate	2007	1	1072
integration	2007	1	213
involvement	2007	1	1274
isolate	2007	1	808
issue	2007	1	392
kernel	2007	1	369
latent	2007	1	287
lateonset	2007	1	1274
left	2007	1	566
leiden	2007	1	1562
leukemia	2007	1	1072
lifestyle	2007	1	1072
lipase	2007	1	920
localization	2007	1	481
localized	2007	1	1562
localizing	2007	1	1274
loss	2007	1	719
low	2007	1	242
lower	2007	1	1072
lung	2007	1	59
lupus	2007	1	719
lymphocytic	2007	1	1274
lymphoma	2007	1	920
major	2007	1	213
many	2007	1	1072
map	2007	1	369
markov	2007	1	719
matched	2007	1	920
maternal	2007	1	242
mathematical	2007	1	1562
maximum	2007	1	418
may	2007	1	652
measurement	2007	1	392
member	2007	1	1274
meta	2007	1	159
methylation	2007	1	90
minimum	2007	1	1274
mining	2007	1	523
misclassification	2007	1	1274
modelfree	2007	1	920
modified	2007	1	808
multigenerational	2007	1	1274
multimarker	2007	1	608
multipoint	2007	1	242
multistage	2007	1	1274
muscle	2007	1	1072
muscular	2007	1	1072
mutation	2007	1	121
myopia	2007	1	446
neoplasia	2007	1	1072
noise	2007	1	1562
nonlinear	2007	1	1072
normal	2007	1	719
one	2007	1	369
onset	2007	1	123
order	2007	1	523
origin	2007	1	566
overlapping	2007	1	920
package	2007	1	566
pair	2007	1	151
pairwise	2007	1	920
panel	2007	1	392
paradigm	2007	1	1072
parametric	2007	1	719
parent	2007	1	418
penetrance	2007	1	418
perform	2007	1	1072
performing	2007	1	1562
pharmacogenomic	2007	1	1274
phasing	2007	1	1072
pitfall	2007	1	1562
platform	2007	1	652
pooled	2007	1	608
populationbased	2007	1	231
positive	2007	1	446
predict	2007	1	652
prediction	2007	1	43
preliminary	2007	1	808
pressure	2007	1	159
primary	2007	1	481
probability	2007	1	418
promoter	2007	1	566
propensity	2007	1	719
protein	2007	1	345
pulmonary	2007	1	345
pvalue	2007	1	1274
qtl	2007	1	195
qtls	2007	1	719
qualitative	2007	1	719
quality	2007	1	300
quantify	2007	1	1274
quantifying	2007	1	719
quasilikelihood	2007	1	1562
race	2007	1	1562
radiation	2007	1	1562
randomization	2007	1	59
rapid	2007	1	719
recurrence	2007	1	808
reduce	2007	1	808
regressionbased	2007	1	652
regulator	2007	1	808
relation	2007	1	326
replicated	2007	1	1562
resequencing	2007	1	523
resistance	2007	1	523
resolving	2007	1	1274
resource	2007	1	523
respect	2007	1	1072
reveal	2007	1	446
revisited	2007	1	808
robust	2007	1	165
role	2007	1	189
rule	2007	1	1562
sampling	2007	1	242
segregation	2007	1	171
selecting	2007	1	920
severe	2007	1	608
shared	2007	1	177
show	2007	1	652
shrinkage	2007	1	719
sibpair	2007	1	300
silico	2007	1	1072
simulated	2007	1	652
simultaneous	2007	1	920
singlelocus	2007	1	1274
singular	2007	1	1072
skeletal	2007	1	1274
skin	2007	1	1562
small	2007	1	523
space	2007	1	1072
standard	2007	1	1072
status	2007	1	446
stratification	2007	1	151
strength	2007	1	1072
structured	2007	1	566
subject	2007	1	345
substructure	2007	1	719
survival	2007	1	159
symptom	2007	1	523
syndrome	2007	1	131
tag	2007	1	1562
tagging	2007	1	1274
technique	2007	1	808
technology	2007	1	1274
time	2007	1	206
timetoevent	2007	1	608
tissue	2007	1	369
towards	2007	1	1562
tract	2007	1	1562
tradeoff	2007	1	1562
transmission	2007	1	231
triad	2007	1	920
true	2007	1	808
tumor	2007	1	523
unbiased	2007	1	1072
underlying	2007	1	300
untyped	2007	1	1274
urinary	2007	1	1274
useful	2007	1	1274
versus	2007	1	418
via	2007	1	165
view	2007	1	1274
woman	2007	1	189
association	2008	64	1
genomewide	2008	28	7
linkage	2008	23	3
interaction	2008	21	5
snp	2008	21	16
family	2008	17	9
cancer	2008	16	4
effect	2008	15	8
test	2008	15	11
gene	2008	13	14
risk	2008	12	2
trait	2008	11	6
candidate	2008	10	69
detecting	2008	10	54
locus	2008	9	13
population	2008	9	10
power	2008	9	25
casecontrol	2008	8	36
complex	2008	8	17
genegene	2008	8	88
haplotype	2008	8	25
modeling	2008	8	79
pathway	2008	8	85
variant	2008	8	12
variation	2008	8	40
bayesian	2008	7	47
pedigree	2008	7	36
polymorphism	2008	7	28
prostate	2008	7	69
component	2008	6	99
copy	2008	6	119
detect	2008	6	81
genotype	2008	6	22
model	2008	6	22
multiple	2008	6	19
number	2008	6	103
selection	2008	6	49
age	2008	5	88
disequilibrium	2008	5	77
factor	2008	5	35
familial	2008	5	59
heterogeneity	2008	5	54
information	2008	5	108
region	2008	5	73
related	2008	5	64
susceptibility	2008	5	32
algorithm	2008	4	137
among	2008	4	159
application	2008	4	24
asthma	2008	4	151
case	2008	4	90
classification	2008	4	369
control	2008	4	66
dna	2008	4	71
epistatic	2008	4	369
evidence	2008	4	66
expression	2008	4	59
familybased	2008	4	114
geneenvironment	2008	4	40
genomic	2008	4	73
large	2008	4	81
multilocus	2008	4	277
phenotype	2008	4	18
regression	2008	4	31
robust	2008	4	165
scan	2008	4	59
score	2008	4	20
search	2008	4	224
stratification	2008	4	151
variance	2008	4	151
8q24	2008	3	808
affected	2008	3	114
blood	2008	3	105
calling	2008	3	369
comparison	2008	3	21
detection	2008	3	59
dimensionality	2008	3	300
discovery	2008	3	165
disorder	2008	3	96
epistasis	2008	3	151
extended	2008	3	213
framingham	2008	3	300
function	2008	3	131
gwas	2008	3	30
health	2008	3	183
heritability	2008	3	99
identification	2008	3	93
identifies	2008	3	50
identify	2008	3	81
impact	2008	3	142
improved	2008	3	213
joint	2008	3	105
latent	2008	3	287
linear	2008	3	224
longevity	2008	3	481
lung	2008	3	59
mapping	2008	3	29
marker	2008	3	54
modifier	2008	3	326
nonparametric	2008	3	300
onset	2008	3	123
pleiotropic	2008	3	300
presence	2008	3	114
pressure	2008	3	159
rare	2008	3	15
rate	2008	3	195
reduction	2008	3	218
relative	2008	3	189
sample	2008	3	34
severity	2008	3	523
sharing	2008	3	199
significance	2008	3	314
significant	2008	3	523
single	2008	3	195
smoking	2008	3	126
statistic	2008	3	59
strategy	2008	3	111
structure	2008	3	103
two	2008	3	108
type	2008	3	33
whole	2008	3	69
ace	2008	2	481
activity	2008	2	719
adaptive	2008	2	345
adjustment	2008	2	566
allelic	2008	2	326
alternative	2008	2	287
analysis	2008	2	45
analyzing	2008	2	369
ancestry	2008	2	111
applied	2008	2	345
approach	2008	2	108
arthritis	2008	2	242
autism	2008	2	267
beyond	2008	2	808
bias	2008	2	142
bipolar	2008	2	392
chromosome	2008	2	50
cohort	2008	2	93
colorectal	2008	2	126
combining	2008	2	242
common	2008	2	83
community	2008	2	719
contribution	2008	2	267
correction	2008	2	314
correlation	2008	2	142
dependence	2008	2	920
design	2008	2	59
diabetic	2008	2	719
different	2008	2	159
disease	2008	2	48
distribution	2008	2	242
dominant	2008	2	1274
due	2008	2	719
earlyonset	2008	2	808
empirical	2008	2	392
endophenotypes	2008	2	808
equilibrium	2008	2	566
evaluate	2008	2	652
evaluation	2008	2	114
example	2008	2	608
eye	2008	2	446
feature	2008	2	523
framework	2008	2	117
generalized	2008	2	195
gwa	2008	2	652
hardyweinberg	2008	2	523
hdl	2008	2	481
heart	2008	2	71
hierarchical	2008	2	206
homozygosity	2008	2	523
human	2008	2	45
hypothesis	2008	2	608
identifying	2008	2	88
igf	2008	2	1562
implication	2008	2	314
imputation	2008	2	83
increased	2008	2	566
inference	2008	2	171
insulin	2008	2	345
interacting	2008	2	808
international	2008	2	808
intrafamilial	2008	2	1562
investigate	2008	2	418
kernel	2008	2	369
lead	2008	2	1274
level	2008	2	52
likelihood	2008	2	165
lipc	2008	2	1562
longitudinal	2008	2	93
low	2008	2	242
major	2008	2	213
matrix	2008	2	808
mcmc	2008	2	719
mdr	2008	2	719
melanoma	2008	2	242
missing	2008	2	151
mortality	2008	2	481
multifactor	2008	2	326
multivariate	2008	2	123
new	2008	2	75
nuclear	2008	2	345
parent	2008	2	418
parkinson	2008	2	418
pattern	2008	2	206
performance	2008	2	267
physical	2008	2	808
potential	2008	2	314
prediction	2008	2	43
predictive	2008	2	277
principal	2008	2	345
prior	2008	2	446
qtl	2008	2	195
random	2008	2	139
ratio	2008	2	277
rheumatoid	2008	2	242
sampling	2008	2	242
scale	2008	2	231
selected	2008	2	523
signal	2008	2	218
similarity	2008	2	392
simulation	2008	2	171
space	2008	2	1072
statistical	2008	2	77
stochastic	2008	2	566
studying	2008	2	1072
